datetime,P,PE,T_max,T_min,Q
01-Jan-1948,10.97,0.46,5.2667,0.5167,0.3815
02-Jan-1948,9.13,0.466,3.0278,-0.7389,1.1302
03-Jan-1948,0.43,0.465,1.5667,-2.0444,1.8706
04-Jan-1948,1.04,0.465,0.2611,-3.6611,1.9977
05-Jan-1948,0.89,0.465,1.2278,-4.0333,1.6163
06-Jan-1948,0.89,0.466,2.3778,-3.7778,1.2489
07-Jan-1948,1.31,0.468,-0.3778,-7.3389,0.989
08-Jan-1948,0.19,0.469,5.6889,-11.6333,0.7912
09-Jan-1948,0.31,0.472,9.3556,-2.9833,0.6216
10-Jan-1948,0.35,0.475,3.3833,-4.9167,0.6781
11-Jan-1948,2.73,0.478,2.7389,-8.6,0.8759
12-Jan-1948,3.25,0.482,2.7556,-7.2389,0.7629
13-Jan-1948,1.27,0.487,2.2,-1.8167,0.6781
14-Jan-1948,0.24,0.492,-0.7944,-10.65,0.7347
15-Jan-1948,0.06,0.498,-5.6833,-15.4833,0.5651
16-Jan-1948,1.86,0.504,1.2944,-11.9,0.5369
17-Jan-1948,1.05,0.511,-0.6167,-7.3333,0.4521
18-Jan-1948,1.1,0.518,-4.8611,-13.4889,0.3956
19-Jan-1948,0,0.525,-4.8056,-13.3444,0.3391
20-Jan-1948,0.47,0.534,1.8944,-12.7778,0.3108
21-Jan-1948,0.77,0.542,4.2778,-4.1944,0.4521
22-Jan-1948,0.91,0.552,1.5278,-8.5056,0.4238
23-Jan-1948,2.65,0.561,-6.0111,-13.4611,0.3956
24-Jan-1948,7.46,0.572,-10.0889,-15.1111,0.3673
25-Jan-1948,1.88,0.582,-7.2944,-15.7556,0.3532
26-Jan-1948,0.12,0.594,-4.9444,-13.6333,0.3391
27-Jan-1948,0.14,0.605,-3.8389,-11.4278,0.3532
28-Jan-1948,0.01,0.618,-4.3889,-16.0667,0.3815
29-Jan-1948,0,0.63,-2.5444,-14.2222,0.3956
30-Jan-1948,0,0.644,-4.7056,-13.6167,0.3673
31-Jan-1948,0,0.657,-6.3444,-12.1222,0.3532
01-Feb-1948,0.04,0.671,-1.5611,-14.3722,0.3391
02-Feb-1948,0,0.686,0.1111,-10.7333,0.3391
03-Feb-1948,5.13,0.701,-0.2778,-8.0833,0.3249
04-Feb-1948,5.89,0.717,-2.3944,-9.3111,0.3108
05-Feb-1948,1.97,0.733,-2.7833,-10.5889,0.3108
06-Feb-1948,0.27,0.749,-0.6333,-9.8111,0.2769
07-Feb-1948,0.08,0.766,-0.8778,-14.4167,0.2826
08-Feb-1948,0.34,0.784,0.5444,-10.4278,0.2967
09-Feb-1948,0,0.801,-5.0167,-13.4056,0.3249
10-Feb-1948,0.01,0.82,-3.7222,-14.7667,0.2967
11-Feb-1948,0.11,0.838,-1.9056,-14.7611,0.2826
