datetime,P,PE,T_max,T_min,Q
01-Jan-1948,0,1.51,11.4,-3.9889,0.0206
02-Jan-1948,0,1.515,16.0167,-4.6611,0.0209
03-Jan-1948,0,1.515,20.2667,0.6444,0.0196
04-Jan-1948,0,1.515,20.5278,-1.6333,0.0187
05-Jan-1948,0,1.516,20.6722,2.0778,0.0184
06-Jan-1948,0,1.518,18.2389,1.65,0.019
07-Jan-1948,0,1.52,21.2722,1.9111,0.0196
08-Jan-1948,0.01,1.524,21.5611,7.2389,0.019
09-Jan-1948,0,1.529,16.9667,7.6556,0.0184
10-Jan-1948,0,1.534,15.4444,7.4722,0.0175
11-Jan-1948,0,1.54,17.7389,7.0167,0.0172
12-Jan-1948,0,1.547,14.9889,7.7556,0.0168
13-Jan-1948,0,1.555,10.5333,-2.4611,0.0162
14-Jan-1948,0,1.564,13.55,-6.7944,0.0162
15-Jan-1948,0,1.574,15.2778,-0.8833,0.0162
16-Jan-1948,0.76,1.584,8.5111,-1.8944,0.0165
17-Jan-1948,0,1.595,5.2056,-9.7611,0.0162
18-Jan-1948,0.1,1.608,3.9722,-7.6667,0.0162
19-Jan-1948,0.56,1.621,4.0333,-2.7778,0.0162
20-Jan-1948,3.28,1.634,10.15,-2.1333,0.0165
21-Jan-1948,0.05,1.649,17.9333,-2.5778,0.0172
22-Jan-1948,0.06,1.665,16.8111,-3,0.0178
23-Jan-1948,0.47,1.681,6.9389,-4.9167,0.0175
24-Jan-1948,0.02,1.698,5.3667,-6.4444,0.0175
25-Jan-1948,0.04,1.716,2.2167,-5.0222,0.0168
26-Jan-1948,0.47,1.735,-1.75,-5.6222,0.0172
27-Jan-1948,0.06,1.754,-4.1111,-7.6611,0.0181
28-Jan-1948,0.46,1.774,-4.3778,-11.1,0.0181
29-Jan-1948,0.08,1.796,3.5111,-9.2833,0.0172
30-Jan-1948,0.03,1.817,11.0944,-8.1722,0.0187
31-Jan-1948,0.41,1.84,12.6056,-6.6111,0.0187
01-Feb-1948,1.47,1.863,8.9833,-0.9,0.0196
02-Feb-1948,0.93,1.888,8.8333,2.35,0.02
03-Feb-1948,0.24,1.913,13.8056,4.3722,0.0206
04-Feb-1948,0.55,1.938,14.8111,6.9056,0.0206
05-Feb-1948,0.24,1.965,10.7389,4.4,0.0206
